Year,Crocodile Reference Number,Date Sighted,Crocodile of Concern,Resolved crocodile of concern,Crocodile confirmed by EHP officer,Zones 1 or 2,Crocodile Management Plan, Local Government Authority,"Crocodile Management Plan Zone Objectives (Zone 1 - Remove; Zone 2 - remove crocodiles 2 m and greater or aggressive crocodile, Zone 2 - CAIRNS; Zone 3 - remove crocodiles of concern)",South of the  Boyne River,Crocodile attack or behaving aggressively,Location or crocodile behaviour is a threat,crocodile prevention barrier and stock ,"crocodile urban management area  (CUMA), Gladstone, Mackay, Rockhampton Local Government Authorities",Describe COC assessment,Outcome,Date crocodile removed,Is there an imminent threat to human safety,date of contact with EHP,"Species,freshwater(Crocodylus johnstoni), estuarine ( Crocodylus porsus)",number of crocodiles,size of largest crocodile (m) (estimate),were tracks left,nest or slide present,location of Crocodile,latitude,longitude,name of river creek beach or waterhole,"type of habitat e.g. vegetated land, open water, mad/mangroves, sand",nearest public area,"public use type e.g. swimming, fishing, boating, camping",intensity of use at time of sighting,additional comments intensity of use,all parts of crocodile exposed,eye part of crocodile exposed,head part of crocodile exposed,tail part of crocodile exposed,head and back part of crocodile exposed,gait high,gait sliding,gait running,gait walking,gait swimming,moving quickly or slowly,direction of travel of crocodile,Is the crocodile 2 m or greater,Is the croc in a well known habitat,Is the crocodile moving through,food source fish frame,food source abbattoir,food source crab pots,food source smelly bins,food source boat ramp,food source dugong,food source turtle,Food Animal carcass
2012,2012229,28/08/2012,no,n/a,no,n/a,n/a,n/a,n/a,no,no,yes,no,no,"All crocodiles pose a potential threat to human safety or wellbeing when inhabiting locations that are also utilised by humans. At this stage there is not decription of approximate size, the animal has not displayed any behaviour that could be interpreted as aggressive toward humans. This animal was sighted in well known croc habitat.",n/a,n/a,n/a,28/08/2012,Crocodylus porsus,1,no data,no,no,Peter believes that it is the same animal being sighted over the last month. The animal has was sighted on sat 50-60m across the Port Douglas inlet from the Port Douglas yacht club boat ramp. Peter mention that there has been new warning signs place at this location.,-16.487918,145.457495,Port Douglas inlet,"The animal has been sighted in open water, the river has large amounts of mangroves, with exposed mud banks at low tide. This river is well known Croc Habitat.",The Port Douglas yacht club boat ramp is the nearest public use area.,"Boating, fishing and isolated illegal camping m",moderate,n/a,no,no,no,no,no,no,no,no,no,no,no data,The animal was sighted floating t the surface then submerged after being sighted.,n/a,n/a,n/a,no,no,no,no,yes,no,no,n/a
2012,2012230,29/08/2012,no,n/a,no,n/a,n/a,n/a,n/a,no,no,yes,no,no,"Any croc has the potential to pose a threat to human safety and well being. This animal has not displayed any behaviour that could be interpreted as aggressive and is located in well known croc habitat. During the colder months it is expected that the animal will bask and sun itself to increase body temperature.
The behaviour by locals described by Ben with baiting another animal previous to this is concerning behaviour as this encourages interaction between crocs and humans.",n/a,n/a,n/a,29/08/2012,Crocodylus porsus,1,3.6,no,no,The animal was most recently sighted laying on the Southern bank of the Barron River just East of the Barrron River Bridge of the Cairns Western Arterial Rd. The Barron River is well known croc habitat.,-16.873674,145.686027,Barron River,The animal has been sighted most recently laying on the med bank. The river is a large open river surrounded by trees with small areas of open grassed ground accessing the river.,"The Cairns Western Arterial Road, and grassed area behind houses between tree line and Stoney Creek Road,.","Fishing, boating",moderate,The person said that he has lived in the area pretty well his whole life and said many of the local kids make there way through the tree line to access the river in this area,no,no,no,no,yes,no,no,no,no,no,stationary,"The animal was sighted laying on the bank, in previous occasion Ben said he had sighted the animal swimming around in the close area.",n/a,n/a,n/a,no,no,no,no,no,no,no,n/a
2012,2012231,29/08/2012,no,n/a,no,n/a,n/a,n/a,n/a,no,no,yes,no,no,Any crocodiles in proximity to people can portentially pose a threat to human safety. This crocodile was reported to show no aggressive behaviour and there was no sign of it being present at the time of the site assessment an hour after the  report.  Area is known crocodile habitat. Recommend this is not a crocodile of concern.,n/a,n/a,n/a,29/08/2012,Crocodylus porsus,1,2,no,no,"Trinity Beach, at the north end past the last public BBQ area.",-16.782428,145.698533,Trinity Beach,"Beach, sea, sand",Beach is open to public and accessible from Vasey Esplanade.,"Boating, fishing",moderate,Report was that a crowd of people were around this cr5ocodile. Beach goers consulted at the site assessment could not confirm this and had not heard of any crocodiles on the beach.,yes,no,no,no,no,no,no,no,no,no,stationary,Unknown,n/a,n/a,n/a,no,no,no,no,no,no,no,n/a
2012,2012232,29/08/2012,no,n/a,no,n/a,n/a,n/a,n/a,no,no,yes,no,no,n/a,n/a,n/a,n/a,29/08/2012,Crocodylus porsus,1,1.5,unknown,unknown,A tributary of Moon River.,-16.803606,145.696864,small creek with pools,n/a,Bataan close to the south. Seaways street to the nother,"Dog walking, fishing, walking and cycling",low,n/a,no,no,no,no,no,no,no,no,no,no,no data,n/a,n/a,n/a,n/a,no,no,no,no,no,no,no,n/a
2012,2012233,27/08/2012,no,n/a,yes,n/a,n/a,n/a,n/a,no,no,yes,no,no,Any crocodile within proximity to people can hold the potential to be a threat to safety. This crocodile has not had behaviour reported that could be interpretted as threatening to people or stock. Its location is not within a CUMA and it is in well established estuarine crocodile habitat.,n/a,n/a,n/a,30/08/2012,Crocodylus porsus,1,3,unknown,unknown,Approximately 20m downstream from the Barron River boat ramp that is located next to the Captain Cook Hwy Bridge.,-16.869535,145.736359,Barron River,"Ridal river, estuary, mangroves",Barron River boat ramp at the end of Greenbank Road in the Stratford area.,"unknown, private land.",moderate,Crocodiles behaviour was not reported as being aggressive or threatening to people. Animal was observed swimming upstream towards the boat ramp. No other behaviours were observed.,no,no,yes,no,no,no,no,no,no,yes,quickly,Upstream towards the boat ramp. A bow wave was visible in the front to the crocodiles nose.,n/a,n/a,n/a,yes,no,no,no,yes,no,no,n/a
2012,2012234,No data,no,n/a,yes,n/a,n/a,n/a,n/a,no,no,yes,no,no,"All crocs pose a potential threat to human safety or well being. These animal have not displayed any behaviour that could be interpreted as aggressive. Although the burrow pit is not directly connected with a creek or river, this area is subject to flooding during the wet season which facilitates animals moving into this area.",n/a,n/a,n/a,30/08/2012,Crocodylus porsus,1,3.6,no,no,"The animals have been sighted in a burrow pit 110m in length, that runs parrallel 30 m of the road. This burrow pit is located within the flood plan catchment for the Mitchell River system and a river sytem that exits to the ocean approximately 60km South West of this location.",-15.688272,141.87715,"The animals have been sighted in a burrow bit beside the Dunbar-Kowanyama Road. 
This whole area is subject to flooding during the wet season, flooding fasilitate crocodile movement from nearby rivers which are known croc habitat to these burrow pits.",The Burrow pit appears to be open water with limited trees located near the southern end.,The Bunbar Kawanyama Road is the closest public use area.,"People use the river for kayaking, swimming, boating and other activities. There are walking tracks that allow people to walk along beside the river.",moderate,"This area is currently undergoing maintainence by main roads. The work men change where they placed a pump as they were aware of the animal in this burrow pit. The pump was place at a burrow pit 2km South.
Daniel said that non of the animals have acted aggressively or come out of the water.",no,no,no,no,yes,no,no,no,no,no,no data,n/a,n/a,n/a,n/a,no,no,no,no,no,no,no,n/a
2012,2012235,2/9/2012,no,n/a,yes,n/a,n/a,n/a,n/a,no,no,no,no,no,The location of the animal is known crocodile habitat.The sighting is in an area of the river that is not acsessible by publicThe mill has a track to this area that was mowen by mistake and is going to let grow back,n/a,n/a,n/a,3/9/2012,Crocodylus porsus,1,3.5,no,no,South Johnstone River,-17.607355,145.994784,South Johnstone River,"Mud, sand and rocks.",Private mill bridge,"Swimming, fishing from shore, boating, sea kayaking",low,The bridge is authorised access only,yes,no,no,no,no,no,no,no,no,yes,slowly,The animal was under the bridge and basking on a sand and rock island.,n/a,n/a,n/a,yes,no,no,no,no,no,no,n/a
2012,2012236,2/9/2012,yes,yes,yes,n/a,n/a,n/a,n/a,no,no,yes,no,no,"All crocodiles can potentially pose a threat to human safety or wellbeing. This animal has not displayed any behaviour that could be interpreted as aggressive toward humans. The animal is estimated to be 2m however no confirm size can yet be given. The location although within the Crocodile Urban Management Area is Well known croc habitat that is surrounded by mangroves, this area surrounded by industrial development. This creek connects approximately 2.5km down stream to the Trinity Inlet system, this river system (including tributaries) is known to house a large population of crocodile. This creek is not used for swimming as it is known croc habitat.",n/a,n/a,n/a,3/9/2012,Crocodylus porsus,1,2,no,no,"The animal was sighted in Chinaman Creek, this creek runs into the Trinity Inlet a very well known croc habitat.
The animal was sighted on the Southern side of the creek opposite the end of Hartley Street.",-16.945602,145.752362,"Chinaman Creek, connects with the Trinity Inlet, this area is well known croc habitat.","The animal was sighted in open water, while the creek is reported to be shallow in places and has section of mangroves.",The area at the end of Hartley Street is used by people for fishing and Jason reports that lost of aborinigal kids go down to this area.,"swimming, beach walking",low,n/a,no,no,no,no,yes,no,no,no,no,no,no data,The anima is reported to hae surfaced twice but no direction given.,n/a,n/a,n/a,no,no,no,no,no,no,no,n/a
2012,2012237,31/08/2012,no,n/a,no,n/a,n/a,n/a,n/a,no,no,yes,no,no,The location of the animal is known crocodile habitat.The sighting is in an area of the river where people fish from the banks and from the bridge.The behaviour that was reported in the paper would make it a potential threat to the public. A call was made to John Flynn today (04/09/12) to gain more information.Details are listed above.,n/a,n/a,n/a,4/9/2012,Crocodylus porsus,1,3.0 -  3.5,no,no,"Vic Sivyer Bridge, South Johnstone",-17.599357,145.998111,South Johnstone River,Sand and grass banks,Saint Rita Primary School,"Residential, public walking track near by.",moderate,The Innisfail Advocate worker received a call from a school parent dropping children off to school when she saw the animal.John went out to the bridge to take photos and saw the crocodile submerged under the bridge.Whilst taking photos some debris managed to fall into the water causing the animal to lunge out of the water.,no,no,yes,no,no,no,no,no,no,yes,slowly,From reading the paper it is reported to have made a lunge at sticks falling into the water.,n/a,n/a,n/a,yes,no,no,no,no,no,no,n/a
2012,2012238,1/9/2012,no,n/a,no,n/a,n/a,n/a,n/a,no,no,yes,no,no,"All crocodiles have the potential to pose a threat to human safety or well being. This animal has not displayed any behaviour that could be interpreted as aggressive, it is located in known croc habitat. This lagoon is known to open to the ocean during the wet season which fascilitates any animal to move into or out of the lagoon. 
This animal is likely to be the same animal that was sighted in this location in june as the lagoon not been connected with the ocean since floods earlier in the year.",n/a,n/a,n/a,4/9/2012,Crocodylus porsus,1,1.5,no,no,"The animal has been sighted in the lagoon section of Sweet Creek, near Palm Cove. This creek joins into Delaney creek. Both creeks are known croc habitat.",-16.751119,145.671069,Sweet Creek joins Delaney Creek,"This lagoon is surrounded by trees and vegetation, with some sections being lined with sand at the back of the beach.",The Beach in from of the resort.,fishing and boating,low,n/a,yes,no,no,no,no,yes,no,no,no,no,no data,mA,n/a,n/a,n/a,no,no,no,no,no,no,no,n/a
2012,2012239,3/9/2012,no,n/a,no,n/a,n/a,n/a,n/a,no,no,yes,no,no,Any crocodile posses a potential threat to people. The crocodile was not displaying any aggressive behaviour and quickly submerged out of view after being seen.,n/a,n/a,n/a,4/9/2012,Crocodylus porsus,1,1.5,no,no,"Paronella Park, Japoonvale Road (old Bruce Hwy)",-17.653266,145.956887,Mena Creek,Small creek with a sand bottom,Paronella Park tourist attraction,fishing,high,The creek where the crocodile was seen is mext to Paronella Park tourist attraction. Regular tours visit the area.,no,no,yes,no,no,no,no,no,no,yes,no data,n/a,n/a,n/a,n/a,yes,no,no,no,no,no,no,n/a
2012,2012240,26/08/2012,no,n/a,yes,n/a,n/a,n/a,n/a,no,no,yes,no,no,"Any crocodile within proximity to people can be potentially dangerous. This crocodile is located within well known crocodile habitat. This section of the Mulgrave river has been subject to numerous land and vessel based spotlight assessments, following previous reports of a large animal at this location. The animal identified by wildlife staff has basking platforms in the area and is regularly seen around 150m upstream from the ramp. This animal has been subject to a number of opportunistic assessments throughout August. At no time during those assessments did any crocodile in the area display behaviour that could be interpreted as aggressive towards people or boats.",n/a,n/a,n/a,5/9/2012,Crocodylus porsus,1,3.5,unknown,unknown,Boat ramp at Deeral into the Mulgrave River,-17.216904,145.921034,Mulgrave River,"Estuary, river, mangroves",Deeral boat ramp,"Boating, fishing",high,Popular boat ramp located within prime crocodile lhabitat,no,no,no,yes,yes,no,no,no,no,yes,slowly,n/a,n/a,n/a,n/a,yes,no,no,no,yes,no,no,n/a
2012,2012241,5/9/2012,no,n/a,yes,n/a,n/a,n/a,n/a,no,no,yes,no,no,The location of the animal is known crocodile habitat. This sighting is upstream of an area of the river that people fish and launch boats. An animal that close to public facilities could be a potential threat.,n/a,n/a,n/a,5/9/2012,Crocodylus porsus,1,3,no,no,South Johnstone River ( Below CWA Hall),-17.252423,146.032044,South Johnstone River,"Mud, sand and rocks",Public wharf boat ramp.,"water skiing, fishing, boating, camping",moderate,n/a,yes,no,no,no,no,no,no,no,no,yes,slowly,n/a,n/a,n/a,n/a,yes,no,no,no,no,no,no,n/a
2012,2012242,3/5/2012,no,n/a,no,n/a,n/a,n/a,n/a,no,no,no,no,no,n/a,n/a,n/a,n/a,5/9/2012,Crocodylus porsus,2,1.5,yes,yes,Fitzroy River - on bank/in water downstream of Devils Elbow (approx 500m downstream and further 500m towards river mouth) - crocodiles were sighted within 1km of each other,-23.37994,150.554501,Fitzroy River,"vegetated land, open water, mud, mangroves",closest boat ramp is Thompsons Point,"skiing, boating",moderate,"The person was with his father, trawling along with lures in boat at the time of sighting. Three other boats went past them in the area during their time there. Glen saw the crocodile newspaper article in today's edition of The Morning Bulletin and rang to report his sighting from Monday.",yes,no,no,no,yes,no,yes,no,no,no,stationary,"Stationary moved from bank into wate3r, remained close to edge.",n/a,n/a,n/a,no,no,no,no,no,no,no,n/a
2012,2012243,1/9/2012,no,n/a,no,n/a,n/a,n/a,n/a,no,no,yes,no,no,"All crocodiles have the potential to pose a threat to human safety or well being. 
George has only reported hearing sounds and suggests that there was no evidence he could see of an animal being in this location.",n/a,n/a,n/a,6/9/2012,unknown,no data,no data,no,no,The noise was located approximately 100m upstream from the rest area in Rollingstone.,-19.045894,146.39475,Rollingstone Creek,The creek is freshwater creek that is surronded by areas of bushland.,The parking area is Rollingstone is the nearest public area.,"This area is used for fishing, some locals cast net and seine netting (Drag netting).",moderate,n/a,no,no,no,no,no,no,no,no,no,no,no data,n/a,n/a,n/a,n/a,no,no,no,no,no,no,no,n/a
2012,2012244,7/9/2012,no,n/a,yes,n/a,n/a,n/a,n/a,no,no,yes,no,no,The crocodiles location is just outside of the CUMA. the croc is approximatly 150 metres from the public boat ramp.,n/a,n/a,n/a,7/9/2012,Crocodylus porsus,1,3.5,unknown,unknown,"Sunning on the river bank, on the opposite side of the boat ramp. the distance from the boat ramp is 151Metres.",-16.952661,145.774581,Tinity Inlet,mud/mangroves,Public boat ramp,People use this area to lauch boats and fish from the bank m,moderate,this boat ramp is regularly used by people launching boats to the reef or small boats within the inlet. The water police have said they have seen people jump into the water from the pontoon. The pontoon is also used by fisherman.,yes,no,no,no,no,no,no,no,no,no,stationary,the crocodeile was sunning itself on the mudbank.,n/a,n/a,n/a,yes,no,yes,no,yes,no,no,n/a
